"","g__Bacteroides","g__Alistipes","g__Faecalibacterium","g__Prevotella","o__Bacteroidales","g__Parabacteroides","g__Bifidobacterium","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","g__Sutterella","g__Paraprevotella","g__Blautia","g__Barnesiella","g__Ruminiclostridium","g__Ruminococcus","f__Rikenellaceae","g__Odoribacter","g__Fusicatenibacter","o__Burkholderiales","g__Clostridium","g__Bilophila","g__Akkermansia","g__Oscillibacter","g__Gemmiger","f__Ruminococcaceae","p__Firmicutes","g__Eubacterium","g__Dorea","g__Coprococcus","g__Escherichia","g__Lachnoclostridium","g__Collinsella","g__Flavonifractor","g__Intestinimonas","f__Bacteroidaceae","g__Dakarella","g__Butyricimonas","k__Bacteria","g__Lactobacillus","g__Dialister","g__Parasutterella","g__Prevotellamassilia","g__Subdoligranulum","g__Pseudoflavonifractor","g__Anaerotruncus","f__Enterobacteriaceae","g__Mediterranea","g__Streptococcus","g__Phascolarctobacterium","g__Adlercreutzia","g__Eggerthella","g__Tyzzerella","g__Hungatella","g__Ruthenibacterium","g__Angelakisella","g__Enterococcus","g__Holdemania","g__Haemophilus","g__Cellulomonas","g__Butyrivibrio","g__Butyricicoccus","g__Provencibacterium","g__Anaeromassilibacillus","g__Negativibacillus","g__Clostridioides","g__Tannerella","f__Prevotellaceae","g__Acidaminococcus","p__Bacteroidetes","g__Desulfovibrio","g__Eisenbergiella","g__Campylobacter","g__Gordonibacter","g__Neglecta","f__Erysipelotrichaceae","g__Emergencia","g__Anaerostipes","g__Faecalitalea","g__Phocea","f__Comamonadaceae"
"MCT.f.0012",0.492071217662574,0.163248089073067,0.114794676753209,0.000825093981912827,0.0423996328795316,0.0570659101760046,0.00950248687034436,0.0113056416959853,0.00940514432191644,0.00837145916480093,4.63535944894847e-06,7.8801110632124e-05,0.00381953618593354,0.017095205647722,0.00045426522599695,0.0236217917518414,6.48950322852786e-05,0.00814432655180246,0.00152966861815299,0.00346261350836451,0.00644778499348732,0.0012144641756245,0.000287392285834805,0.00355995605679242,0.00353677925954768,0.00240575155400426,0.00234549188116792,0.000903895092544951,0.000319839801977444,0.000477442023241692,6.9530391734227e-05,0.00123300561342029,0.000593326009465404,0.000264215488590063,0.000505254179935383,0.000403276272058517,4.63535944894847e-06,4.63535944894847e-05,0.000500618820486435,0.000449629866548001,0,0.000435723788201156,4.63535944894847e-06,0.000421817709854311,0.00111712162719658,0.000829729341361776,2.31767972447423e-05,0.000157602221264248,0.00102441443821761,0,0.000134425424019506,0.000106613267325815,0.000203955815753733,9.73425484279178e-05,0.000139060783468454,0.000264215488590063,0.000171508299611093,0.000111248626774763,0.00012051934567266,0,6.48950322852786e-05,8.80718295300209e-05,9.27071889789694e-06,4.63535944894847e-05,7.8801110632124e-05,0.000148331502366351,9.27071889789694e-06,4.17182350405362e-05,0.000227132612998475,0.000134425424019506,4.63535944894847e-06,8.80718295300209e-05,0.000375464115364826,0.000101977907876866,9.27071889789694e-05,0.00012051934567266,2.31767972447423e-05,1.39060783468454e-05,8.34364700810724e-05,4.63535944894847e-05,4.63535944894847e-06
"MCT.f.0013",0.447207518162107,0.139779682997845,0.143646752687521,0.000758611757304792,0.0403006188320743,0.0628857187552039,0.0127719269916082,0.0134413892519348,0.0156987217980613,0.007158872813945,0,5.55081773637653e-05,0.0050142386885268,0.0157037679960034,0.000541625245791891,0.0434948621294619,6.39185072673661e-05,0.00802513679401588,0.00188727803036802,0.00372745821327587,0.00638344039683301,0.00208912594805444,0.000154750070226255,0.00401677356195974,0.00395285505469238,0.0031959253633683,0.00297221058793252,0.00156936756001191,0.000470978474601645,0.000941956949203289,5.04619794216048e-05,0.00163160400129855,0.00106474776579586,0.000304453942510349,0.000661051930423023,0.000358280053893394,0,4.70978474601645e-05,0.000645913336596541,0.000581994829329175,0,0.000504619794216048,3.36413196144032e-06,0.00042219856116076,0.000965505872933372,0.00083766885839864,6.72826392288064e-06,0.000168206598072016,0.000499573596273887,1.68206598072016e-06,8.57853650167281e-05,4.70978474601645e-05,0.000227078907397222,0.000116062552669691,0.000148021806303374,0.000279222952799547,0.000161478334149135,0.000158114202187695,5.71902433444854e-05,0,8.07391670745677e-05,0.000141293542380493,2.52309897108024e-05,5.88723093252056e-05,6.56005732480862e-05,0.00020689411562858,2.01847917686419e-05,2.35489237300822e-05,0.000132883212476893,9.08315629588886e-05,3.36413196144032e-06,9.25136289396088e-05,0.000497891530293167,6.72826392288064e-05,0.000127837014534732,0.000158114202187695,4.54157814794443e-05,3.70054515758435e-05,8.91494969781685e-05,8.4103299036008e-05,5.04619794216048e-06
"MCT.f.0014",0.297311500802124,0.155484178790729,0.257461138463241,0.000667284394534491,0.0305152956795929,0.0304599767660563,0.028475410742933,0.0162879626044144,0.0199908723792665,0.0130483487304309,3.45743209603363e-06,6.91486419206727e-05,0.00408668473751175,0.00989517065884826,0.000280051999778724,0.0740512806328484,7.26060740167063e-05,0.00509279747745754,0.00328110305913592,0.00481620290977485,0.00749917021629695,0.0015835038999834,0.000141754715937379,0.0049959893787686,0.00884411130165404,0.00446354483597942,0.00365796315760358,0.000836698567240139,0.000452923604580406,0.000943878962217182,5.53189135365381e-05,0.00206062952923605,0.00376514355258063,0.000245477678818388,0.000622337777286054,0.000331913481219229,3.45743209603363e-06,2.76594567682691e-05,0.000826326270952039,0.000318083752835094,0,0.000497870221828843,0,0.000504785086020911,0.00104760192509819,0.000805581678375837,1.38297283841345e-05,0.00015212701222548,0.000100265530784975,0,0.000155584444321514,5.87763456325718e-05,0.000183243901089783,0.000172871604801682,0.000148669580129446,0.000331913481219229,0.000276594567682691,0.000214360789954085,5.87763456325718e-05,0,5.87763456325718e-05,0.000172871604801682,1.38297283841345e-05,4.84040493444709e-05,7.26060740167063e-05,0.00019015876528185,1.38297283841345e-05,1.72871604801682e-05,9.68080986889418e-05,0.000117552691265144,3.45743209603363e-06,0.000117552691265144,0.000698401283398794,0.000124467555457211,0.00011409525916911,0.000238562814626321,4.14891851524036e-05,1.72871604801682e-05,4.14891851524036e-05,5.18614814405045e-05,0
"MCT.f.0016",0.451102170800076,0.0904257377753123,0.0839994028871512,0.000788778701500707,0.0289747166939115,0.0246659208899193,0.0589040767695458,0.0219254677844717,0.0307642122994189,0.0810691268698939,7.37176356542717e-06,3.68588178271358e-05,0.00361769296973338,0.00629732902576616,0.000486536395318193,0.0420448534954138,3.68588178271358e-05,0.0063507743116155,0.00283260015001539,0.00789515877857249,0.0103610136912079,0.0039494223301776,0.000258011724789951,0.00377434294549871,0.00850701515450295,0.00295054836706222,0.00357714827012353,0.0016291597479594,0.000613699316821812,0.000960172204396888,0.000136377625960403,0.00274045310544755,0.00171577796985317,0.000309614069747941,0.000423876405012062,0.000274598192812162,1.29005862394975e-05,3.87017587184926e-05,0.00136009037782131,0.00138773449119166,0,0.00108364924411779,0,0.000482850513535479,0.00164574621598161,0.00181529677798644,4.4230581392563e-05,0.000114262335264121,0.00109654983035729,1.84294089135679e-06,0.000258011724789951,0.00015480703487397,0.000388860528076283,0.000213781143397388,0.000184294089135679,0.000287498779051659,0.000210095261614674,0.00020088055715789,0.000256168783898594,0,0.00020088055715789,0.000123477039720905,3.13299951530655e-05,5.71311676320605e-05,6.08170494147741e-05,0.000250639961224524,9.21470445678396e-06,1.65864680222111e-05,0.000490222277100907,9.39899854591964e-05,5.52882267407037e-06,9.03041036764828e-05,0.00221521495141086,0.000199037616266533,0.000151121153091257,0.000138220566851759,3.68588178271358e-05,3.87017587184926e-05,2.94870542617087e-05,0.000105047630807337,1.10576453481407e-05
"MCT.f.0017",0.502178734507502,0.128871493803001,0.0606914546640574,0.00112198303979126,0.0404957599478147,0.0527071102413568,0.0522635355512068,0.0118721461187215,0.0146640574037834,0.0339465101108937,0,2.60926288323549e-05,0.00412263535551207,0.00915851272015656,0.000678408349641226,0.0341813437703849,0,0.00654924983692107,0.00349641226353555,0.00584474885844749,0.00446183953033268,0.00302674494455316,0.000130463144161774,0.00383561643835616,0.00712328767123288,0.00216568819308545,0.00164383561643836,0.00151337247227658,0.000547945205479452,0.000704500978473581,2.60926288323549e-05,0.00159165035877365,0.00104370515329419,0.000104370515329419,0.000156555772994129,0.000417482061317678,0,5.21852576647097e-05,0.000782778864970646,0.00120026092628832,0,0.000678408349641226,2.60926288323549e-05,0.000417482061317678,0.000782778864970646,0.000704500978473581,0,0.000156555772994129,0.00101761252446184,0,7.82778864970646e-05,0,0.000208741030658839,0.000130463144161774,0,0.000260926288323549,0.000182648401826484,0.000104370515329419,0.000182648401826484,0,7.82778864970646e-05,7.82778864970646e-05,0,5.21852576647097e-05,0,5.21852576647097e-05,0,2.60926288323549e-05,0.000287018917155903,7.82778864970646e-05,0,7.82778864970646e-05,0.000234833659491194,0.000130463144161774,7.82778864970646e-05,0.000156555772994129,5.21852576647097e-05,7.82778864970646e-05,7.82778864970646e-05,0.000130463144161774,0
"MCT.f.0035",0.50778923074524,0.276794485941959,0.0405757325307593,0.000218316777644362,0.0267282112058883,0.0382678123099474,0.0129586601587475,0.00779702777301293,0.0082024732172096,0.019289846710434,1.55940555460259e-05,1.55940555460259e-05,0.00665866171815304,3.11881110920517e-05,0.00343069222012569,0.00224554399862772,1.55940555460259e-05,0.00427277121961108,0.00530197888564879,0.00732920610663215,0.00173094016560887,0.00389851388650646,0,0.00134108877695822,0.00018712866655231,0.0045846523305316,0.00129430661032015,0.00120074227704399,0.000218316777644362,0.000779702777301293,0.000358663277558595,0.000888861166123474,0,0.00106039577712976,0.000701732499571163,0.000795296832847319,1.55940555460259e-05,0.00672103794033714,0.000343069222012569,0.00104480172158373,0,0.000343069222012569,7.79702777301293e-05,0.000311881110920517,0.000124752444368207,0.00018712866655231,6.23762221841034e-05,3.11881110920517e-05,0.00018712866655231,6.23762221841034e-05,6.23762221841034e-05,0.00157499961014861,3.11881110920517e-05,4.67821666380776e-05,0.000171534611006284,4.67821666380776e-05,0.000155940555460259,0.000140346499914233,4.67821666380776e-05,0,3.11881110920517e-05,6.23762221841034e-05,0,3.11881110920517e-05,0,0.000140346499914233,1.55940555460259e-05,1.55940555460259e-05,1.55940555460259e-05,0.000218316777644362,0,0.000155940555460259,7.79702777301293e-05,0.000140346499914233,4.67821666380776e-05,4.67821666380776e-05,1.55940555460259e-05,9.35643332761551e-05,4.67821666380776e-05,6.23762221841034e-05,1.55940555460259e-05
"MCT.f.0036",0.56194215029073,0.0868115995703863,0.0498500055553498,0.000629606310877375,0.0256286804192437,0.0548868560423688,0.0551461056997889,0.0111847709344098,0.0124439835561646,0.0192585459797785,0,0.000777748972260287,0.00514795748305618,7.40713306914559e-05,0.0182585830154439,0.00348135254249843,3.70356653457279e-05,0.00422206584941298,0.00811081071071442,0.0363690233695048,0.00122217695640902,0.00529610014443909,3.70356653457279e-05,0.00114810562571757,0.000444427984148735,0.00651827710084812,0.00329617421576979,0.00229621125143513,0.000296285322765823,0.00155549794452057,0.000666641976223103,0.0015925336098663,7.40713306914559e-05,0.000555534980185919,0.000592570645531647,0.000444427984148735,3.70356653457279e-05,0.00581459945927929,0.000481463649494463,0.00285174623162105,0,0.00299988889300396,3.70356653457279e-05,0.000518499314840191,0.000296285322765823,0.000296285322765823,3.70356653457279e-05,0.000111106996037184,0.000148142661382912,3.70356653457279e-05,0.000111106996037184,0.00214806859005222,7.40713306914559e-05,0.000111106996037184,0.000777748972260287,7.40713306914559e-05,0.000296285322765823,0.000222213992074368,3.70356653457279e-05,0,3.70356653457279e-05,7.40713306914559e-05,0,0,0.000111106996037184,0,3.70356653457279e-05,0,3.70356653457279e-05,0.000296285322765823,0,0.000370356653457279,0.000111106996037184,0.000407392318803007,0.000222213992074368,7.40713306914559e-05,7.40713306914559e-05,0.000148142661382912,3.70356653457279e-05,0.000148142661382912,0
"MCT.f.0037",0.575145616347778,0.0732882972047557,0.0728060680848555,0.000115819220936746,0.0239977425780937,0.0349689815068291,0.0136392926183146,0.0189101200729451,0.0146943004308475,0.019769288111894,6.31741205109523e-06,6.5279924527984e-05,0.00546034981616331,1.47406281192222e-05,0.0308816159097705,0.00417370356175691,3.15870602554761e-05,0.0049023117516499,0.013864613648137,0.0278113536529382,0.00606260976503439,0.00870328800239219,0,0.00212896786121909,0.000475911707849174,0.00698705772851132,0.00351248110040895,0.00346194180400019,0.000404314371270095,0.00301129974435539,0.00032639962263992,0.00229322057454757,0,0.00196050353985655,0.00162989230918257,0.000442218843576666,0,0.00748823908456488,0.000425372411440412,0.00665644649783734,1.68464321362539e-05,0.00261962019718749,3.79044723065714e-05,0.000608577360922174,0.000351669270844301,0.000339034446742111,5.05392964087618e-05,2.31638441873492e-05,0.000237955853924587,3.15870602554761e-05,0.000128454045038936,0.000480123315883237,0.000155829497260349,0.000206368793669111,0.000686492109552348,0.000126348241021905,0.000524345200240904,0.000309553190503666,4.63276883746983e-05,0,5.26451004257936e-05,6.94915325620475e-05,5.47509044428253e-05,8.42321606812697e-05,7.3703140596111e-05,0.000248484874009746,1.05290200851587e-05,2.10580401703174e-06,2.31638441873492e-05,0.000324293818622888,1.68464321362539e-05,0.000642270225194682,8.2126356664238e-05,9.68669847834602e-05,0.000122136632987841,8.42321606812697e-05,8.84437687153332e-05,0.000134771457090032,0.000136877261107063,0.000143194673158159,1.05290200851587e-05
"MCT.f.0038",0.61329303179144,0.0789550385923247,0.0665407243482485,0.000401576078156204,0.0247573811194473,0.0437480433961246,0.00724564149619474,0.013670858746694,0.009801910724888,0.0213461434662924,4.31802234576564e-06,5.39752793220705e-05,0.00471528040157608,3.02261564203595e-05,0.038471420089599,0.00158471420089599,3.23851675932423e-05,0.00522912506072219,0.00642305823932639,0.0172807254277541,0.00568467641820046,0.00490527338478977,6.47703351864846e-06,0.00192799697738436,0.000326010687105306,0.00452312840718951,0.00273762616721542,0.00225400766448966,0.000274194418956118,0.00089598963674637,0.000408053111674853,0.00215901117288282,2.15901117288282e-06,0.00116370702218384,0.00128029362551951,0.000466346413342689,2.15901117288282e-06,0.00600421007178712,0.000364872888217197,0.00407405408322988,1.51130782101797e-05,0.00170777783775031,5.61342904949533e-05,0.000358395854698548,0.000243968262535759,0.000403735089329087,8.420143574243e-05,6.0452312840719e-05,0.000174879905003508,4.31802234576564e-05,5.18162681491877e-05,0.000207265072596751,0.000140335726237383,0.000185674960867922,0.000349759810007017,0.000200788039078102,0.000399417066983322,0.000269876396610352,2.15901117288282e-05,0,6.69293463593674e-05,4.53392346305392e-05,2.15901117288282e-05,7.34063798780159e-05,4.96572569763049e-05,0.000177038916176391,1.29540670372969e-05,4.31802234576564e-06,1.94311005559454e-05,0.000369190910562962,1.29540670372969e-05,0.000479300480379986,3.02261564203595e-05,5.61342904949533e-05,4.7498245803422e-05,5.18162681491877e-05,6.26113240136018e-05,8.20424245695471e-05,0.000120904625681438,0.000189992983213688,6.47703351864846e-06
"MCT.f.0039",0.508986561006495,0.102365099464891,0.046137821167436,0.00012254401372493,0.0246313467587108,0.0497120215677464,0.0212409623789878,0.0258567868959601,0.035639883991667,0.010457089171194,2.04240022874883e-05,0.00012254401372493,0.00968097708426943,0,0.0325967076508313,0.00269596830194845,2.04240022874883e-05,0.00314529635227319,0.0218536824476124,0.0211184183652629,0.00808790490584535,0.00655610473428373,0,0.00588211265879662,0.000694416077774601,0.011335321269556,0.00441158449409746,0.00551448061762183,0.000367632041174789,0.00206282423103631,0.00437073648952249,0.00328826436828561,0,0.00308402434541073,0.00275724030881091,0.000388056043462277,0,0.00655610473428373,0.000959928107511948,0.0020832482333238,0,0.00145010416241167,2.04240022874883e-05,0.00136840815326171,0.000592296066337159,0.000653568073199624,0.000571872064049671,2.04240022874883e-05,0.000285936032024836,0,0.000449328050324742,0.00081696009149953,0.000265512029737347,0.000980352109799436,0.000980352109799436,0.000306360034312324,0.000633144070912136,0.000694416077774601,0,0,6.12720068624648e-05,0.000204240022874883,0.000142968016012418,0.000224664025162371,6.12720068624648e-05,0.000285936032024836,4.08480045749765e-05,2.04240022874883e-05,2.04240022874883e-05,0.000163392018299906,0,0.00169519218986153,6.12720068624648e-05,0.000306360034312324,0.000326784036599812,0.000142968016012418,0.000183816020587394,0.000224664025162371,0.000265512029737347,0.000673992075487112,0
"MCT.f.0042",0.693124997956107,0.103178989433891,0.0133261824329848,0.000130809152716416,0.0288336074875159,0.035145149106083,0.00735801484029838,0.00709639653486554,0.0110468329469013,0.012044252736364,3.27022881791039e-06,4.25129746328351e-05,0.00631481184738496,3.27022881791039e-06,0.00926455824114013,0.00345663186053128,5.55938899044766e-05,0.0045946714891641,0.00359071124206561,0.0249060626772055,0.00125249763725968,0.00600414010968347,6.54045763582078e-06,0.00150103502742087,9.48366357194013e-05,0.00352203643688949,0.00156316937496117,0.00228261971490145,0.00025507784779701,0.000663856450035809,0.00115112054390446,0.000712909882304465,0,0.000533047297319393,0.0013211724424358,0.000686748051761182,0,0.00694923623805958,0.000241996932525369,0.00189673271438803,0,0.00168743807004176,3.27022881791039e-06,0.000281239678340293,0.000127538923898505,0.000192943500256713,0.00016678166971343,7.52152628119389e-05,0.000107917550991043,4.90534322686558e-05,0.000320482424155218,0.000356454941152232,7.19450339940286e-05,9.48366357194013e-05,0.000291050364794025,7.84854916298493e-05,0.000163511440895519,0.000153700754441788,3.27022881791039e-06,0,1.30809152716416e-05,3.59725169970143e-05,2.61618305432831e-05,3.92427458149247e-05,2.28916017253727e-05,0.000111187779808953,2.94320593611935e-05,3.27022881791039e-06,1.30809152716416e-05,0.00033356333942686,1.96213729074623e-05,0.000415319059874619,3.59725169970143e-05,9.15664069014909e-05,0.000111187779808953,2.94320593611935e-05,2.61618305432831e-05,8.82961780835805e-05,9.15664069014909e-05,6.54045763582078e-05,1.63511440895519e-05
"MCT.f.0043",0.553178632807289,0.188595217729088,0.0915529432075901,0.000184416420124148,0.0262891492517402,0.032398433637555,0.00424157766285539,0.00996633419394329,0.00898931954264728,0.00827519638386866,0,4.31612898162899e-05,0.00431612898162899,1.56950144786509e-05,0.0109629676133376,0.00471242809721492,6.27800579146034e-05,0.00399830493843631,0.00193441053449372,0.0129091494086903,0.00237387093989594,0.00457117296690706,7.84750723932543e-06,0.00256613486725942,0.000262891492517402,0.00460256299586436,0.00203250437498529,0.00108687975264657,0.000200111434602798,0.000498316709697165,0.000851454535466809,0.00140862754945891,0,0.00121636362209544,0.0012202873757151,0.000521859231415141,0,0.00607397060323788,0.000298205275094366,0.000890692071663436,0,0.000922082100620738,3.92375361966271e-06,0.000333519057671331,0.000294281521474704,0.000568944274851094,0.000117712608589881,8.2398826012917e-05,3.92375361966271e-05,1.56950144786509e-05,0.00018834017374381,0.000380604101107283,0.000137331376688195,0.000176568912884822,0.00040414662282526,0.000184416420124148,0.00014517888392752,0.000333519057671331,3.92375361966271e-06,0,2.35425217179763e-05,3.92375361966271e-05,2.7466275337639e-05,7.45513187735916e-05,3.92375361966271e-05,0.000117712608589881,1.96187680983136e-05,0,1.56950144786509e-05,0.000258967738897739,1.17712608589881e-05,0.00073766568049659,4.31612898162899e-05,0.000121636362209544,8.63225796325797e-05,7.45513187735916e-05,4.70850434359526e-05,4.70850434359526e-05,7.84750723932543e-05,0.000470850434359526,2.35425217179763e-05
"MCT.f.0044",0.518028499400084,0.0911549402105774,0.0591800692937164,0.000226485298677488,0.0209795489167801,0.0440783531283282,0.032991358507354,0.0146109980182536,0.0122167248608059,0.00858487132129905,2.69625355568438e-06,1.88737748897906e-05,0.0131226660555159,2.42662820011594e-05,0.0107715329549591,0.00320045297059735,2.1570028445475e-05,0.00433827197109616,0.00812111570972134,0.0848295293689419,0.00286881378324818,0.0110519433247503,0,0.004262776871537,0.00032624668023781,0.0132062499157421,0.00312495787103819,0.00502581662779568,0.000396349272685603,0.000852016123596263,0.00104614637960554,0.00168246221874705,0,0.000919422462488372,0.00100300632271459,0.000307372905348019,0,0.00829097968372946,0.000417919301131078,0.00123218787494776,0,0.00562168866360192,2.69625355568438e-06,0.00117556655027839,0.000353209215794653,0.000781913531148469,0.000161775213341063,3.50512962238969e-05,5.93175782250563e-05,1.88737748897906e-05,0.00151529449829462,0.0015880933442981,8.89763673375844e-05,0.000150990199118325,0.00146136942718093,0.000277714116235491,0.00028310662334686,0.000520376936247085,2.69625355568438e-06,0,4.04438033352657e-05,7.81913531148469e-05,5.93175782250563e-05,8.62801137819e-05,0.000110546395783059,0.000242662820011594,2.1570028445475e-05,0,2.96587891125281e-05,0.000234574059344541,2.69625355568438e-05,0.000860104884263316,3.77475497795813e-05,0.000331639187349178,0.000312765412459388,0.000113242649338744,5.93175782250563e-05,0.00023996656645591,0.000126723917117166,0.000323550426682125,4.85325640023188e-05
"MCT.f.0045",0.404768400450744,0.285795623035407,0.123610699246783,0.000201648775280233,0.0203665263033035,0.0332957713065654,0.0132257873198505,0.0111737144890576,0.0104027044659273,0.0138663187236819,0,1.18616926635431e-05,0.00406856058359528,0,0.0116363205029358,0.00390249688630568,3.55850779906293e-05,0.00288239131724097,0.00404483719826819,0.0137714251823735,0.00270446592728782,0.00357036949172647,0,0.00320265701915663,0.000545637862522982,0.00774568530929364,0.00236047684004507,0.00149457327560643,0.000213510467943776,0.000687978174485499,0.000593084633177154,0.00167249866555958,2.37233853270862e-05,0.000771010023130301,0.00173180712887729,0.000225372160607319,1.18616926635431e-05,0.00507680445999644,0.000391435857896922,0.0014589881976158,0,0.000842180179111559,1.18616926635431e-05,0.000332127394579206,0.000415159243224008,0.000545637862522982,0.00015420200462606,9.48935413083447e-05,0.000189787082616689,0,0.000415159243224008,0.00080659510112093,0.000166063697289603,0.00015420200462606,0.000296542316588577,0.00015420200462606,0.000403297550560465,0.000296542316588577,0,0,7.11701559812585e-05,3.55850779906293e-05,2.37233853270862e-05,9.48935413083447e-05,7.11701559812585e-05,0.000106755233971888,3.55850779906293e-05,0,1.18616926635431e-05,8.30318486448016e-05,1.18616926635431e-05,0.00105569064705533,3.55850779906293e-05,0.000332127394579206,0.00015420200462606,8.30318486448016e-05,0.000142340311962517,7.11701559812585e-05,0.000118616926635431,0.000628669711167784,1.18616926635431e-05
"MCT.f.0048",0.61033361693033,0.122437180525244,0.0563686706151041,0.000154813819256921,0.0222589391280283,0.0381705116665228,0.00598978776806424,0.0125728001709802,0.0138592619079913,0.00980396186373918,0,2.74006759746763e-05,0.00685290906126654,2.60306421759425e-05,0.0217753171970753,0.0143250733995608,2.46606083772087e-05,0.00518831799580496,0.00554726685107322,0.010324574707258,0.00318395854825739,0.00348536598397882,5.06912505531511e-05,0.00218246384138297,0.000330178145494849,0.00382924446746101,0.00280034908461192,0.00274554773266256,0.000295927300526504,0.00172624258640461,0.000627475479820087,0.0016001994769211,4.11010139620144e-06,0.000793249569466879,0.00186050589868052,0.000308257604715108,0,0.00824212333318263,0.000417860308613814,0.00337165317868392,0,0.00073981825131626,1.09602703898705e-05,0.000252086218967022,0.00026578655695436,0.000354838753872058,8.22020279240289e-05,5.48013519493526e-05,0.0002835969963379,2.87707097734101e-05,0.000282226962539166,0.000227425610589813,0.000189064664225266,0.000109602703898705,0.000275376793545497,0.000131523244678446,0.000339768382085986,0.000160293954451856,2.74006759746763e-06,0,8.08319941252951e-05,5.34313181506188e-05,1.5070371786072e-05,9.31622983138994e-05,4.11010139620144e-05,0.000168514157244259,1.5070371786072e-05,0,1.09602703898705e-05,0.000282226962539166,6.85016899366907e-06,0.000737078183718792,7.67218927290936e-05,0.00010412256870377,8.08319941252951e-05,7.94619603265613e-05,6.57616223392231e-05,0.000109602703898705,0.000113712805294907,0.000171254224841727,6.85016899366907e-06
"MCT.f.0049",0.556030572127677,0.107098672091936,0.0913383553734913,7.56055315756193e-05,0.0220218293789349,0.0415349297555879,0.0140763753333517,0.014145107634784,0.00978747972397108,0.0125986308525555,0,2.06196904297143e-05,0.00447447282324801,2.74929205729525e-05,0.0190388474967696,0.0016220823138042,6.87323014323812e-06,0.00380776949935392,0.0049762186237044,0.0379264839303879,0.00449509251367773,0.0116226321722157,6.87323014323812e-06,0.00285926373958706,0.000398647348307811,0.00765677837956726,0.00286613696973029,0.00252934869271163,0.000274929205729525,0.000934759299480384,0.000371154427734858,0.0019107579798202,0,0.00116844912435048,0.00192450444010667,0.000233689824870096,0,0.00550545734473373,0.000398647348307811,0.00417205069694554,0,0.00233002501855772,0,0.000501745800456382,0.000391774118164573,0.000859153767904764,5.49858411459049e-05,4.12393808594287e-05,0.000192450444010667,3.43661507161906e-05,0.000391774118164573,0.000467379649740192,0.000199323674153905,0.000192450444010667,0.000501745800456382,0.000309295356445715,0.000433013499024001,0.000288675666016001,0,0,0.000103098452148572,4.81126110026668e-05,6.87323014323812e-05,6.87323014323812e-05,4.81126110026668e-05,0.000151211063151239,2.74929205729525e-05,0,6.18590712891431e-05,0.000185577213867429,2.74929205729525e-05,0.000790421466472383,0,0.000151211063151239,0.000103098452148572,9.62252220053336e-05,4.12393808594287e-05,6.18590712891431e-05,0.000171830753580953,0.00061859071289143,4.81126110026668e-05
"MCT.f.0051",0.531389091695736,0.158064952272789,0.132998026013358,0.000356940050296098,0.020221194667532,0.0305291906654769,0.00862064303290879,0.010332332819556,0.00932641085963062,0.0104053432843893,8.11227387036586e-06,2.16327303209756e-05,0.00493767069576269,1.62245477407317e-05,0.028536275384657,0.00295016359752305,4.59695519320732e-05,0.00349368594683757,0.00333684865201049,0.0110353965549877,0.00153051567020903,0.00463751656255915,1.35204564506098e-05,0.00155214840053,0.00059490008382683,0.00513236526865147,0.00248505989562208,0.00133041291474,0.000219031394499878,0.000630053270598415,0.00038668505448744,0.00166842432600525,2.70409129012195e-06,0.000570563262215732,0.00172791433438793,0.000343419593845488,2.70409129012195e-06,0.00393986100970769,0.000351531867715854,0.00123036153700549,0,0.000670614639950245,2.16327303209756e-05,0.000265000946431952,0.000300154133203537,0.000351531867715854,0.000118980016765366,4.59695519320732e-05,0.000132500473215976,2.70409129012195e-05,0.00013790865579622,0.000243368216110976,0.000121684108055488,8.11227387036586e-05,0.000246072307401098,0.000164949568697439,0.000246072307401098,0.000118980016765366,1.62245477407317e-05,0,3.24490954814635e-05,5.6785917092561e-05,8.11227387036586e-06,4.32654606419513e-05,7.57145561234147e-05,8.65309212839025e-05,1.08163651604878e-05,0,8.11227387036586e-06,0.000243368216110976,1.35204564506098e-05,0.000389389145777561,7.84186474135367e-05,6.76022822530489e-05,8.92350125740245e-05,4.32654606419513e-05,6.2194099672805e-05,3.78572780617074e-05,8.11227387036586e-05,0.000278521402882561,8.11227387036586e-06
